file_name,extracted_name,label
quiet _ 1575390507490_221.wav,quiet ,0
quiet _ 1575390507490_222.wav,quiet ,0
quiet _ 1575390507490_223.wav,quiet ,0
quiet _ 1575390507490_224.wav,quiet ,0
quiet _ 1575390507490_225.wav,quiet ,0
quiet _ 1575390507490_226.wav,quiet ,0
quiet _ 1575390507490_23.wav,quiet ,0
quiet _ 1575390507490_24.wav,quiet ,0
quiet _ 1575390507490_25.wav,quiet ,0
quiet _ 1575390507490_26.wav,quiet ,0
quiet _ 1575390507490_27.wav,quiet ,0
quiet _ 1575390507490_28.wav,quiet ,0
quiet _ 1575390507490_29.wav,quiet ,0
quiet _ 1575390507490_3.wav,quiet ,0
quiet _ 1575390507490_30.wav,quiet ,0
quiet _ 1575390507490_31.wav,quiet ,0
quiet _ 1575390507490_32.wav,quiet ,0
quiet _ 1575390507490_33.wav,quiet ,0
quiet _ 1575390507490_34.wav,quiet ,0
quiet _ 1575390507490_35.wav,quiet ,0
quiet _ 1575390507490_36.wav,quiet ,0
quiet _ 1575390507490_37.wav,quiet ,0
quiet _ 1575390507490_38.wav,quiet ,0
quiet _ 1575390507490_39.wav,quiet ,0
quiet _ 1575390507490_4.wav,quiet ,0
quiet _ 1575390507490_40.wav,quiet ,0
quiet _ 1575390507490_41.wav,quiet ,0
quiet _ 1575390507490_42.wav,quiet ,0
quiet _ 1575390507490_43.wav,quiet ,0
quiet _ 1575390507490_44.wav,quiet ,0
quiet _ 1575390507490_45.wav,quiet ,0
quiet _ 1575390507490_46.wav,quiet ,0
quiet _ 1575390507490_47.wav,quiet ,0
quiet _ 1575390507490_48.wav,quiet ,0
quiet _ 1575390507490_49.wav,quiet ,0
quiet _ 1575390507490_5.wav,quiet ,0
quiet _ 1575390507490_50.wav,quiet ,0
quiet _ 1575390507490_51.wav,quiet ,0
quiet _ 1575390507490_52.wav,quiet ,0
quiet _ 1575390507490_53.wav,quiet ,0
quiet _ 1575390507490_54.wav,quiet ,0
quiet _ 1575390507490_55.wav,quiet ,0
quiet _ 1575390507490_56.wav,quiet ,0
quiet _ 1575390507490_57.wav,quiet ,0
quiet _ 1575390507490_58.wav,quiet ,0
quiet _ 1575390507490_59.wav,quiet ,0
quiet _ 1575390507490_6.wav,quiet ,0
quiet _ 1575390507490_60.wav,quiet ,0
quiet _ 1575390507490_61.wav,quiet ,0
quiet _ 1575390507490_62.wav,quiet ,0
quiet _ 1575390507490_63.wav,quiet ,0
quiet _ 1575390507490_64.wav,quiet ,0
quiet _ 1575390507490_65.wav,quiet ,0
quiet _ 1575390507490_66.wav,quiet ,0
quiet _ 1575390507490_67.wav,quiet ,0
quiet _ 1575390507490_68.wav,quiet ,0
quiet _ 1575390507490_69.wav,quiet ,0
quiet _ 1575390507490_7.wav,quiet ,0
quiet _ 1575390507490_70.wav,quiet ,0
quiet _ 1575390507490_71.wav,quiet ,0
quiet _ 1575390507490_72.wav,quiet ,0
quiet _ 1575390507490_73.wav,quiet ,0
quiet _ 1575390507490_74.wav,quiet ,0
quiet _ 1575390507490_75.wav,quiet ,0
quiet _ 1575390507490_76.wav,quiet ,0
quiet _ 1575390507490_77.wav,quiet ,0
quiet _ 1575390507490_78.wav,quiet ,0
quiet _ 1575390507490_79.wav,quiet ,0
quiet _ 1575390507490_8.wav,quiet ,0
quiet _ 1575390507490_80.wav,quiet ,0
quiet _ 1575390507490_81.wav,quiet ,0
quiet _ 1575390507490_82.wav,quiet ,0
quiet _ 1575390507490_83.wav,quiet ,0
quiet _ 1575390507490_84.wav,quiet ,0
quiet _ 1575390507490_85.wav,quiet ,0
quiet _ 1575390507490_86.wav,quiet ,0
quiet _ 1575390507490_87.wav,quiet ,0
quiet _ 1575390507490_88.wav,quiet ,0
quiet _ 1575390507490_89.wav,quiet ,0
quiet _ 1575390507490_9.wav,quiet ,0
quiet _ 1575390507490_90.wav,quiet ,0
quiet _ 1575390507490_91.wav,quiet ,0
quiet _ 1575390507490_92.wav,quiet ,0
quiet _ 1575390507490_93.wav,quiet ,0
quiet _ 1575390507490_94.wav,quiet ,0
quiet _ 1575390507490_95.wav,quiet ,0
quiet _ 1575390507490_96.wav,quiet ,0
quiet _ 1575390507490_97.wav,quiet ,0
quiet _ 1575390507490_98.wav,quiet ,0
quiet _ 1575390507490_99.wav,quiet ,0
quiet _ 1575390645411_1.wav,quiet ,0
quiet _ 1575390645411_10.wav,quiet ,0
quiet _ 1575390645411_100.wav,quiet ,0
quiet _ 1575390645411_101.wav,quiet ,0
quiet _ 1575390645411_102.wav,quiet ,0
quiet _ 1575390645411_103.wav,quiet ,0
quiet _ 1575390645411_104.wav,quiet ,0
quiet _ 1575390645411_105.wav,quiet ,0
quiet _ 1575390645411_106.wav,quiet ,0
quiet _ 1575390645411_107.wav,quiet ,0
quiet _ 1575390645411_108.wav,quiet ,0
quiet _ 1575390645411_109.wav,quiet ,0
quiet _ 1575390645411_11.wav,quiet ,0
quiet _ 1575390645411_110.wav,quiet ,0
quiet _ 1575390645411_111.wav,quiet ,0
quiet _ 1575390645411_112.wav,quiet ,0
quiet _ 1575390645411_113.wav,quiet ,0
quiet _ 1575390645411_114.wav,quiet ,0
quiet _ 1575390645411_115.wav,quiet ,0
quiet _ 1575390645411_116.wav,quiet ,0
quiet _ 1575390645411_117.wav,quiet ,0
quiet _ 1575390645411_118.wav,quiet ,0
quiet _ 1575390645411_119.wav,quiet ,0
quiet _ 1575390645411_12.wav,quiet ,0
quiet _ 1575390645411_120.wav,quiet ,0
quiet _ 1575390645411_121.wav,quiet ,0
quiet _ 1575390645411_122.wav,quiet ,0
quiet _ 1575390645411_123.wav,quiet ,0
quiet _ 1575390645411_124.wav,quiet ,0
quiet _ 1575390645411_125.wav,quiet ,0
quiet _ 1575390645411_126.wav,quiet ,0
quiet _ 1575390645411_127.wav,quiet ,0
quiet _ 1575390645411_128.wav,quiet ,0
quiet _ 1575390645411_129.wav,quiet ,0
quiet _ 1575390645411_13.wav,quiet ,0
quiet _ 1575390645411_130.wav,quiet ,0
quiet _ 1575390645411_131.wav,quiet ,0
quiet _ 1575390645411_132.wav,quiet ,0
quiet _ 1575390645411_133.wav,quiet ,0
quiet _ 1575390645411_134.wav,quiet ,0
quiet _ 1575390645411_135.wav,quiet ,0
quiet _ 1575390645411_136.wav,quiet ,0
quiet _ 1575390645411_137.wav,quiet ,0
quiet _ 1575390645411_138.wav,quiet ,0
quiet _ 1575390645411_139.wav,quiet ,0
quiet _ 1575390645411_14.wav,quiet ,0
quiet _ 1575390645411_140.wav,quiet ,0
quiet _ 1575390645411_141.wav,quiet ,0
quiet _ 1575390645411_142.wav,quiet ,0
quiet _ 1575390645411_143.wav,quiet ,0
quiet _ 1575390645411_144.wav,quiet ,0
quiet _ 1575390645411_145.wav,quiet ,0
quiet _ 1575390645411_146.wav,quiet ,0
quiet _ 1575390645411_147.wav,quiet ,0
quiet _ 1575390645411_148.wav,quiet ,0
quiet _ 1575390645411_149.wav,quiet ,0
quiet _ 1575390645411_15.wav,quiet ,0
quiet _ 1575390645411_150.wav,quiet ,0
quiet _ 1575390645411_151.wav,quiet ,0
quiet _ 1575390645411_152.wav,quiet ,0
quiet _ 1575390645411_153.wav,quiet ,0
quiet _ 1575390645411_154.wav,quiet ,0
quiet _ 1575390645411_155.wav,quiet ,0
quiet _ 1575390645411_156.wav,quiet ,0
quiet _ 1575390645411_157.wav,quiet ,0
quiet _ 1575390645411_158.wav,quiet ,0
quiet _ 1575390645411_159.wav,quiet ,0
quiet _ 1575390645411_16.wav,quiet ,0
quiet _ 1575390645411_160.wav,quiet ,0
quiet _ 1575390645411_161.wav,quiet ,0
quiet _ 1575390645411_162.wav,quiet ,0
quiet _ 1575390645411_163.wav,quiet ,0
quiet _ 1575390645411_164.wav,quiet ,0
quiet _ 1575390645411_165.wav,quiet ,0
quiet _ 1575390645411_166.wav,quiet ,0
quiet _ 1575390645411_167.wav,quiet ,0
quiet _ 1575390645411_168.wav,quiet ,0
quiet _ 1575390645411_169.wav,quiet ,0
quiet _ 1575390645411_17.wav,quiet ,0
quiet _ 1575390645411_170.wav,quiet ,0
quiet _ 1575390645411_171.wav,quiet ,0
quiet _ 1575390645411_172.wav,quiet ,0
quiet _ 1575390645411_173.wav,quiet ,0
quiet _ 1575390645411_174.wav,quiet ,0
quiet _ 1575390645411_175.wav,quiet ,0
quiet _ 1575390645411_176.wav,quiet ,0
quiet _ 1575390645411_177.wav,quiet ,0
quiet _ 1575390645411_178.wav,quiet ,0
quiet _ 1575390645411_179.wav,quiet ,0
quiet _ 1575390645411_18.wav,quiet ,0
quiet _ 1575390645411_180.wav,quiet ,0
quiet _ 1575390645411_181.wav,quiet ,0
quiet _ 1575390645411_182.wav,quiet ,0
quiet _ 1575390645411_183.wav,quiet ,0
quiet _ 1575390645411_184.wav,quiet ,0
quiet _ 1575390645411_185.wav,quiet ,0
quiet _ 1575390645411_186.wav,quiet ,0
quiet _ 1575390645411_187.wav,quiet ,0
quiet _ 1575390645411_188.wav,quiet ,0
quiet _ 1575390645411_189.wav,quiet ,0
quiet _ 1575390645411_19.wav,quiet ,0
quiet _ 1575390645411_190.wav,quiet ,0
quiet _ 1575390645411_191.wav,quiet ,0
quiet _ 1575390645411_192.wav,quiet ,0
quiet _ 1575390645411_193.wav,quiet ,0
quiet _ 1575390645411_194.wav,quiet ,0
quiet _ 1575390645411_195.wav,quiet ,0
quiet _ 1575390645411_196.wav,quiet ,0
quiet _ 1575390645411_197.wav,quiet ,0
quiet _ 1575390645411_198.wav,quiet ,0
quiet _ 1575390645411_199.wav,quiet ,0
quiet _ 1575390645411_2.wav,quiet ,0
quiet _ 1575390645411_20.wav,quiet ,0
quiet _ 1575390645411_200.wav,quiet ,0
quiet _ 1575390645411_201.wav,quiet ,0
quiet _ 1575390645411_202.wav,quiet ,0
quiet _ 1575390645411_203.wav,quiet ,0
quiet _ 1575390645411_204.wav,quiet ,0
quiet _ 1575390645411_205.wav,quiet ,0
quiet _ 1575390645411_206.wav,quiet ,0
quiet _ 1575390645411_207.wav,quiet ,0
quiet _ 1575390645411_208.wav,quiet ,0
quiet _ 1575390645411_209.wav,quiet ,0
quiet _ 1575390645411_21.wav,quiet ,0
quiet _ 1575390645411_210.wav,quiet ,0
quiet _ 1575390645411_211.wav,quiet ,0
quiet _ 1575390645411_212.wav,quiet ,0
quiet _ 1575390645411_213.wav,quiet ,0
quiet _ 1575390645411_214.wav,quiet ,0
quiet _ 1575390645411_215.wav,quiet ,0
quiet _ 1575390645411_216.wav,quiet ,0
quiet _ 1575390645411_217.wav,quiet ,0
quiet _ 1575390645411_218.wav,quiet ,0
quiet _ 1575390645411_219.wav,quiet ,0
quiet _ 1575390645411_22.wav,quiet ,0
quiet _ 1575390645411_220.wav,quiet ,0
quiet _ 1575390645411_221.wav,quiet ,0
quiet _ 1575390645411_222.wav,quiet ,0
quiet _ 1575390645411_223.wav,quiet ,0
quiet _ 1575390645411_224.wav,quiet ,0
quiet _ 1575390645411_225.wav,quiet ,0
quiet _ 1575390645411_226.wav,quiet ,0
quiet _ 1575390645411_23.wav,quiet ,0
quiet _ 1575390645411_24.wav,quiet ,0
quiet _ 1575390645411_25.wav,quiet ,0
quiet _ 1575390645411_26.wav,quiet ,0
quiet _ 1575390645411_27.wav,quiet ,0
quiet _ 1575390645411_28.wav,quiet ,0
quiet _ 1575390645411_29.wav,quiet ,0
quiet _ 1575390645411_3.wav,quiet ,0
quiet _ 1575390645411_30.wav,quiet ,0
quiet _ 1575390645411_31.wav,quiet ,0
quiet _ 1575390645411_32.wav,quiet ,0
quiet _ 1575390645411_33.wav,quiet ,0
quiet _ 1575390645411_34.wav,quiet ,0
quiet _ 1575390645411_35.wav,quiet ,0
quiet _ 1575390645411_36.wav,quiet ,0
quiet _ 1575390645411_37.wav,quiet ,0
quiet _ 1575390645411_38.wav,quiet ,0
quiet _ 1575390645411_39.wav,quiet ,0
quiet _ 1575390645411_4.wav,quiet ,0
quiet _ 1575390645411_40.wav,quiet ,0
quiet _ 1575390645411_41.wav,quiet ,0
quiet _ 1575390645411_42.wav,quiet ,0
quiet _ 1575390645411_43.wav,quiet ,0
quiet _ 1575390645411_44.wav,quiet ,0
quiet _ 1575390645411_45.wav,quiet ,0
quiet _ 1575390645411_46.wav,quiet ,0
quiet _ 1575390645411_47.wav,quiet ,0
quiet _ 1575390645411_48.wav,quiet ,0
quiet _ 1575390645411_49.wav,quiet ,0
quiet _ 1575390645411_5.wav,quiet ,0
quiet _ 1575390645411_50.wav,quiet ,0
quiet _ 1575390645411_51.wav,quiet ,0
quiet _ 1575390645411_52.wav,quiet ,0
quiet _ 1575390645411_53.wav,quiet ,0
quiet _ 1575390645411_54.wav,quiet ,0
quiet _ 1575390645411_55.wav,quiet ,0
quiet _ 1575390645411_56.wav,quiet ,0
quiet _ 1575390645411_57.wav,quiet ,0
quiet _ 1575390645411_58.wav,quiet ,0
quiet _ 1575390645411_59.wav,quiet ,0
quiet _ 1575390645411_6.wav,quiet ,0
quiet _ 1575390645411_60.wav,quiet ,0
quiet _ 1575390645411_61.wav,quiet ,0
quiet _ 1575390645411_62.wav,quiet ,0
quiet _ 1575390645411_63.wav,quiet ,0
quiet _ 1575390645411_64.wav,quiet ,0
quiet _ 1575390645411_65.wav,quiet ,0
quiet _ 1575390645411_66.wav,quiet ,0
quiet _ 1575390645411_67.wav,quiet ,0
quiet _ 1575390645411_68.wav,quiet ,0
quiet _ 1575390645411_69.wav,quiet ,0
quiet _ 1575390645411_7.wav,quiet ,0
quiet _ 1575390645411_70.wav,quiet ,0
quiet _ 1575390645411_71.wav,quiet ,0
quiet _ 1575390645411_72.wav,quiet ,0
quiet _ 1575390645411_73.wav,quiet ,0
quiet _ 1575390645411_74.wav,quiet ,0
quiet _ 1575390645411_75.wav,quiet ,0
quiet _ 1575390645411_76.wav,quiet ,0
quiet _ 1575390645411_77.wav,quiet ,0
quiet _ 1575390645411_78.wav,quiet ,0
quiet _ 1575390645411_79.wav,quiet ,0
quiet _ 1575390645411_8.wav,quiet ,0
quiet _ 1575390645411_80.wav,quiet ,0
quiet _ 1575390645411_81.wav,quiet ,0
quiet _ 1575390645411_82.wav,quiet ,0
quiet _ 1575390645411_83.wav,quiet ,0
quiet _ 1575390645411_84.wav,quiet ,0
quiet _ 1575390645411_85.wav,quiet ,0
quiet _ 1575390645411_86.wav,quiet ,0
quiet _ 1575390645411_87.wav,quiet ,0
quiet _ 1575390645411_88.wav,quiet ,0
quiet _ 1575390645411_89.wav,quiet ,0
quiet _ 1575390645411_9.wav,quiet ,0
quiet _ 1575390645411_90.wav,quiet ,0
quiet _ 1575390645411_91.wav,quiet ,0
quiet _ 1575390645411_92.wav,quiet ,0
quiet _ 1575390645411_93.wav,quiet ,0
quiet _ 1575390645411_94.wav,quiet ,0
quiet _ 1575390645411_95.wav,quiet ,0
quiet _ 1575390645411_96.wav,quiet ,0
quiet _ 1575390645411_97.wav,quiet ,0
quiet _ 1575390645411_98.wav,quiet ,0
quiet _ 1575390645411_99.wav,quiet ,0
quiet _ 15_CSLvl0_1567424503098.wav,quiet ,0
quiet _ 15_CSLvl0_1567424648277.wav,quiet ,0
quiet _ 15_CSLvl0_1567424787100.wav,quiet ,0
quiet _ 15_CSLvl0_1567424928408.wav,quiet ,0
quiet _ 15_CSLvl0_1567425074757.wav,quiet ,0
quiet _ 15_CSLvl0_1567425228077.wav,quiet ,0
quiet _ 16_CSLvl0_1567440742807.wav,quiet ,0
quiet _ 16_CSLvl0_1567440878882.wav,quiet ,0
quiet _ 16_CSLvl0_1567441024582.wav,quiet ,0
quiet _ 16_CSLvl0_1567441156755.wav,quiet ,0
quiet _ 16_CSLvl0_1567441283413.wav,quiet ,0
quiet _ 16_CSLvl0_1567441405800.wav,quiet ,0
quiet _ 17_CSLvl0_1567495845881.wav,quiet ,0
quiet _ 17_CSLvl0_1567496023464.wav,quiet ,0
quiet _ 17_CSLvl0_1567496163961.wav,quiet ,0
quiet _ 17_CSLvl0_1567496292761.wav,quiet ,0
quiet _ 17_CSLvl0_1567496440145.wav,quiet ,0
quiet _ 17_CSLvl0_1567496559469.wav,quiet ,0
quiet _ 18_CSLvl0_1567500297699.wav,quiet ,0
quiet _ 18_CSLvl0_1567500422440.wav,quiet ,0
quiet _ 18_CSLvl0_1567500565423.wav,quiet ,0
quiet _ 18_CSLvl0_1567500707983.wav,quiet ,0
quiet _ 18_CSLvl0_1567500827829.wav,quiet ,0
quiet _ 18_CSLvl0_1567500949761.wav,quiet ,0
quiet _ 19_CSLvl0_1567511343409.wav,quiet ,0
quiet _ 19_CSLvl0_1567511476029.wav,quiet ,0
quiet _ 19_CSLvl0_1567511608667.wav,quiet ,0
quiet _ 19_CSLvl0_1567511746390.wav,quiet ,0
quiet _ 19_CSLvl0_1567511878507.wav,quiet ,0
quiet _ 19_CSLvl0_1567512008420.wav,quiet ,0
quiet _ 1_CSLvl0_1566977366547.wav,quiet ,0
quiet _ 1_CSLvl0_1566977501414.wav,quiet ,0
quiet _ 1_CSLvl0_1566977626013.wav,quiet ,0
quiet _ 1_CSLvl0_1566977747730.wav,quiet ,0
quiet _ 1_CSLvl0_1566977873603.wav,quiet ,0
quiet _ 1_CSLvl0_1566977999367.wav,quiet ,0
quiet _ 20_CSLvl0_1567521729305.wav,quiet ,0
quiet _ 20_CSLvl0_1567521847999.wav,quiet ,0
quiet _ 20_CSLvl0_1567521983923.wav,quiet ,0
quiet _ 20_CSLvl0_1567522099961.wav,quiet ,0
quiet _ 20_CSLvl0_1567522217230.wav,quiet ,0
quiet _ 20_CSLvl0_1567522331978.wav,quiet ,0
quiet _ 21_CSLvl0_1567581690736.wav,quiet ,0
quiet _ 21_CSLvl0_1567581853425.wav,quiet ,0
quiet _ 21_CSLvl0_1567582004458.wav,quiet ,0
quiet _ 21_CSLvl0_1567582151539.wav,quiet ,0
quiet _ 21_CSLvl0_1567582286427.wav,quiet ,0
quiet _ 21_CSLvl0_1567582404718.wav,quiet ,0
quiet _ 22_CSLvl0_1567586457921.wav,quiet ,0
quiet _ 22_CSLvl0_1567586679139.wav,quiet ,0
quiet _ 22_CSLvl0_1567586906881.wav,quiet ,0
quiet _ 22_CSLvl0_1567587072131.wav,quiet ,0
quiet _ 22_CSLvl0_1567587229791.wav,quiet ,0
quiet _ 22_CSLvl0_1567587389601.wav,quiet ,0
quiet _ 23_CSLvl0_1567591386875.wav,quiet ,0
quiet _ 23_CSLvl0_1567591510439.wav,quiet ,0
quiet _ 23_CSLvl0_1567591645687.wav,quiet ,0
quiet _ 23_CSLvl0_1567591763485.wav,quiet ,0
quiet _ 23_CSLvl0_1567591884884.wav,quiet ,0
quiet _ 23_CSLvl0_1567592000198.wav,quiet ,0
quiet _ 24_CSLvl0_1567770414250.wav,quiet ,0
quiet _ 24_CSLvl0_1567770608648.wav,quiet ,0
quiet _ 24_CSLvl0_1567770757058.wav,quiet ,0
quiet _ 24_CSLvl0_1567770921808.wav,quiet ,0
quiet _ 24_CSLvl0_1567771049459.wav,quiet ,0
quiet _ 24_CSLvl0_1567771165264.wav,quiet ,0
quiet _ 2_CSLvl0_1566986981026.wav,quiet ,0
quiet _ 2_CSLvl0_1566987109213.wav,quiet ,0
quiet _ 2_CSLvl0_1566987228110.wav,quiet ,0
quiet _ 2_CSLvl0_1566987345870.wav,quiet ,0
quiet _ 2_CSLvl0_1566987464457.wav,quiet ,0
quiet _ 2_CSLvl0_1566987585233.wav,quiet ,0
quiet _ 3_CSLvl0_1566999134338.wav,quiet ,0
quiet _ 3_CSLvl0_1566999281758.wav,quiet ,0
quiet _ 3_CSLvl0_1566999427410.wav,quiet ,0
quiet _ 3_CSLvl0_1566999563783.wav,quiet ,0
quiet _ 3_CSLvl0_1566999704524.wav,quiet ,0
quiet _ 3_CSLvl0_1566999831518.wav,quiet ,0
quiet _ 4_CSLvl0_1567009771071.wav,quiet ,0
quiet _ 4_CSLvl0_1567009906575.wav,quiet ,0
quiet _ 4_CSLvl0_1567010037510.wav,quiet ,0
quiet _ 4_CSLvl0_1567010181998.wav,quiet ,0
quiet _ 4_CSLvl0_1567010308653.wav,quiet ,0
quiet _ 4_CSLvl0_1567010429809.wav,quiet ,0
quiet _ 50_CSLvl0_1569240640650.wav,quiet ,0
quiet _ 50_CSLvl0_1569240811770.wav,quiet ,0
quiet _ 50_CSLvl0_1569240955207.wav,quiet ,0
quiet _ 50_CSLvl0_1569241093538.wav,quiet ,0
quiet _ 50_CSLvl0_1569241236214.wav,quiet ,0
quiet _ 50_CSLvl0_1569241360339.wav,quiet ,0
quiet _ 51_CSLvl0_1569245921292.wav,quiet ,0
quiet _ 51_CSLvl0_1569246097563.wav,quiet ,0
quiet _ 51_CSLvl0_1569246237975.wav,quiet ,0
quiet _ 51_CSLvl0_1569246364759.wav,quiet ,0
quiet _ 51_CSLvl0_1569246484652.wav,quiet ,0
quiet _ 51_CSLvl0_1569246628200.wav,quiet ,0
quiet _ 51_CSLvl0_1569246747683.wav,quiet ,0
quiet _ 52_CSLvl0_1569250859691.wav,quiet ,0
quiet _ 52_CSLvl0_1569250987623.wav,quiet ,0
quiet _ 52_CSLvl0_1569251106625.wav,quiet ,0
quiet _ 52_CSLvl0_1569251222183.wav,quiet ,0
quiet _ 52_CSLvl0_1569251337361.wav,quiet ,0
quiet _ 52_CSLvl0_1569251451777.wav,quiet ,0
quiet _ 52_CSLvl0_1569251563333.wav,quiet ,0
quiet _ 53_CSLvl0_1569309735041.wav,quiet ,0
quiet _ 53_CSLvl0_1569309889302.wav,quiet ,0
quiet _ 53_CSLvl0_1569310022002.wav,quiet ,0
quiet _ 53_CSLvl0_1569310152801.wav,quiet ,0
quiet _ 53_CSLvl0_1569310278660.wav,quiet ,0
quiet _ 53_CSLvl0_1569310399067.wav,quiet ,0
quiet _ 53_CSLvl0_1569310522883.wav,quiet ,0
quiet _ 54_CSLvl0_1569325406513.wav,quiet ,0
quiet _ 54_CSLvl0_1569325560773.wav,quiet ,0
quiet _ 54_CSLvl0_1569325693444.wav,quiet ,0
quiet _ 54_CSLvl0_1569325854760.wav,quiet ,0
quiet _ 54_CSLvl0_1569325994479.wav,quiet ,0
quiet _ 54_CSLvl0_1569326138389.wav,quiet ,0
quiet _ 54_CSLvl0_1569326259699.wav,quiet ,0
quiet _ 55_CSLvl0_1569336336264.wav,quiet ,0
quiet _ 55_CSLvl0_1569336474172.wav,quiet ,0
quiet _ 55_CSLvl0_1569336595716.wav,quiet ,0
quiet _ 55_CSLvl0_1569336718662.wav,quiet ,0
quiet _ 55_CSLvl0_1569336841804.wav,quiet ,0
quiet _ 55_CSLvl0_1569336966097.wav,quiet ,0
quiet _ 55_CSLvl0_1569337088639.wav,quiet ,0
quiet _ 56_CSLvl0_1569396114635.wav,quiet ,0
quiet _ 56_CSLvl0_1569396243613.wav,quiet ,0
quiet _ 56_CSLvl0_1569396366581.wav,quiet ,0
quiet _ 56_CSLvl0_1569396488181.wav,quiet ,0
quiet _ 56_CSLvl0_1569396608600.wav,quiet ,0
quiet _ 56_CSLvl0_1569396730851.wav,quiet ,0
quiet _ 56_CSLvl0_1569396852290.wav,quiet ,0
quiet _ 57_CSLvl0_1569400931456.wav,quiet ,0
quiet _ 57_CSLvl0_1569401100351.wav,quiet ,0
quiet _ 57_CSLvl0_1569401276441.wav,quiet ,0
quiet _ 57_CSLvl0_1569401457841.wav,quiet ,0
quiet _ 57_CSLvl0_1569401654280.wav,quiet ,0
quiet _ 57_CSLvl0_1569401817969.wav,quiet ,0
quiet _ 57_CSLvl0_1569401999169.wav,quiet ,0
quiet _ 58_CSLvl0_1569417941814.wav,quiet ,0
quiet _ 58_CSLvl0_1569418072699.wav,quiet ,0
quiet _ 58_CSLvl0_1569418197003.wav,quiet ,0
quiet _ 58_CSLvl0_1569418331322.wav,quiet ,0
quiet _ 58_CSLvl0_1569418460751.wav,quiet ,0
quiet _ 58_CSLvl0_1569418588699.wav,quiet ,0
quiet _ 58_CSLvl0_1569418716208.wav,quiet ,0
quiet _ 59_CSLvl0_1569422490015.wav,quiet ,0
quiet _ 59_CSLvl0_1569422627960.wav,quiet ,0
quiet _ 59_CSLvl0_1569422761531.wav,quiet ,0
quiet _ 59_CSLvl0_1569422898376.wav,quiet ,0
quiet _ 59_CSLvl0_1569423037565.wav,quiet ,0
quiet _ 59_CSLvl0_1569423177574.wav,quiet ,0
quiet _ 59_CSLvl0_1569423304969.wav,quiet ,0
quiet _ 5_CSLvl0_1567068501104.wav,quiet ,0
quiet _ 5_CSLvl0_1567068695861.wav,quiet ,0
quiet _ 5_CSLvl0_1567068877203.wav,quiet ,0
quiet _ 5_CSLvl0_1567069031456.wav,quiet ,0
quiet _ 5_CSLvl0_1567069184879.wav,quiet ,0
quiet _ 5_CSLvl0_1567069336710.wav,quiet ,0
quiet _ 60_CSLvl0_1569488721627.wav,quiet ,0
quiet _ 60_CSLvl0_1569488841187.wav,quiet ,0
quiet _ 60_CSLvl0_1569488966355.wav,quiet ,0
quiet _ 60_CSLvl0_1569489087856.wav,quiet ,0
quiet _ 60_CSLvl0_1569489211941.wav,quiet ,0
quiet _ 60_CSLvl0_1569489344547.wav,quiet ,0
quiet _ 60_CSLvl0_1569489487193.wav,quiet ,0
quiet _ 61_CSLvl0_1569503051911.wav,quiet ,0
quiet _ 61_CSLvl0_1569503193377.wav,quiet ,0
quiet _ 61_CSLvl0_1569503331750.wav,quiet ,0
quiet _ 61_CSLvl0_1569503466602.wav,quiet ,0
quiet _ 61_CSLvl0_1569503612510.wav,quiet ,0
quiet _ 61_CSLvl0_1569503832449.wav,quiet ,0
quiet _ 61_CSLvl0_1569503953883.wav,quiet ,0
quiet _ 61_CSLvl0_1569504080768.wav,quiet ,0
quiet _ 61_CSLvl0_1569504211490.wav,quiet ,0
quiet _ 61_CSLvl0_1569504358183.wav,quiet ,0
quiet _ 61_CSLvl0_1569504504378.wav,quiet ,0
quiet _ 61_CSLvl0_1569504657461.wav,quiet ,0
quiet _ 62_CSLvl0_1569568550072.wav,quiet ,0
quiet _ 62_CSLvl0_1569568671593.wav,quiet ,0
quiet _ 62_CSLvl0_1569568791707.wav,quiet ,0
quiet _ 62_CSLvl0_1569568911817.wav,quiet ,0
quiet _ 62_CSLvl0_1569569028397.wav,quiet ,0
quiet _ 62_CSLvl0_1569569145416.wav,quiet ,0
quiet _ 62_CSLvl0_1569569262723.wav,quiet ,0
quiet _ 63_CSLvl0_1569583872592.wav,quiet ,0
quiet _ 63_CSLvl0_1569584005334.wav,quiet ,0
quiet _ 63_CSLvl0_1569584132388.wav,quiet ,0
quiet _ 63_CSLvl0_1569584262726.wav,quiet ,0
quiet _ 63_CSLvl0_1569584401404.wav,quiet ,0
quiet _ 63_CSLvl0_1569584529269.wav,quiet ,0
quiet _ 63_CSLvl0_1569584668740.wav,quiet ,0
quiet _ 64_CSLvl0_1569589735401.wav,quiet ,0
quiet _ 64_CSLvl0_1569589865369.wav,quiet ,0
quiet _ 64_CSLvl0_1569589986661.wav,quiet ,0
quiet _ 64_CSLvl0_1569590108095.wav,quiet ,0
quiet _ 64_CSLvl0_1569590221573.wav,quiet ,0
quiet _ 64_CSLvl0_1569590338558.wav,quiet ,0
quiet _ 64_CSLvl0_1569590453902.wav,quiet ,0
quiet _ 65_CSLvl0_1569596695825.wav,quiet ,0
quiet _ 65_CSLvl0_1569596809740.wav,quiet ,0
quiet _ 65_CSLvl0_1569596923174.wav,quiet ,0
quiet _ 65_CSLvl0_1569597040510.wav,quiet ,0
quiet _ 65_CSLvl0_1569597156045.wav,quiet ,0
quiet _ 65_CSLvl0_1569597277354.wav,quiet ,0
quiet _ 65_CSLvl0_1569597396530.wav,quiet ,0
